freq,c_dest,purpose,duration,isced11,unit,geo,TIME_PERIOD,OBS_VALUE
A,FOR,PER,N_GE1,UNK,NR,CZ,2018,6841113
A,FOR,PER,N_GE1,UNK,NR,CZ,2019,6771389
A,FOR,PER,N_GE1,UNK,NR,CZ,2020,2225391
A,FOR,PER,N_GE1,UNK,NR,CZ,2021,3097221
A,FOR,PER,N_GE1,UNK,NR,CZ,2022,6573526
A,FOR,PER,N_GE1,UNK,NR,DE,2012,69689109
A,FOR,PER,N_GE1,UNK,NR,DE,2013,76408381
A,FOR,PER,N_GE1,UNK,NR,DE,2014,73447789
A,FOR,PER,N_GE1,UNK,NR,DE,2015,74580160
A,FOR,PER,N_GE1,UNK,NR,DE,2016,80716945
A,FOR,PER,N_GE1,UNK,NR,DE,2017,80587197
A,FOR,PER,N_GE1,UNK,NR,DE,2018,97140538
A,FOR,PER,N_GE1,UNK,NR,DE,2019,89878453
A,FOR,PER,N_GE1,UNK,NR,DE,2020,33249934
A,FOR,PER,N_GE1,UNK,NR,DE,2021,45366381
A,FOR,PER,N_GE1,UNK,NR,DE,2022,79951245
A,FOR,PER,N_GE1,UNK,NR,DK,2012,6005897
A,FOR,PER,N_GE1,UNK,NR,DK,2013,7065345
A,FOR,PER,N_GE1,UNK,NR,DK,2014,7307355
A,FOR,PER,N_GE1,UNK,NR,DK,2015,7296479
A,FOR,PER,N_GE1,UNK,NR,DK,2016,6864949
A,FOR,PER,N_GE1,UNK,NR,DK,2017,6575065
A,FOR,PER,N_GE1,UNK,NR,DK,2018,5483245
A,FOR,PER,N_GE1,UNK,NR,EL,2012,520872
A,FOR,PER,N_GE1,UNK,NR,EL,2013,547366
A,FOR,PER,N_GE1,UNK,NR,EL,2014,631374
A,FOR,PER,N_GE1,UNK,NR,EL,2015,611108
A,FOR,PER,N_GE1,UNK,NR,EL,2016,601828
A,FOR,PER,N_GE1,UNK,NR,EL,2017,620878
A,FOR,PER,N_GE1,UNK,NR,EL,2018,794522
A,FOR,PER,N_GE1,UNK,NR,EL,2019,839751
A,FOR,PER,N_GE1,UNK,NR,EL,2020,272380
A,FOR,PER,N_GE1,UNK,NR,EL,2021,345543
A,FOR,PER,N_GE1,UNK,NR,EL,2022,851032
A,FOR,PER,N_GE1,UNK,NR,FR,2012,21666911
A,FOR,PER,N_GE1,UNK,NR,FR,2013,22284136
A,FOR,PER,N_GE1,UNK,NR,FR,2014,24164544
A,FOR,PER,N_GE1,UNK,NR,FR,2015,21166224
A,FOR,PER,N_GE1,UNK,NR,FR,2016,20971275
A,FOR,PER,N_GE1,UNK,NR,FR,2017,24469849
A,FOR,PER,N_GE1,UNK,NR,FR,2018,26215942
A,FOR,PER,N_GE1,UNK,NR,FR,2019,25937782
A,FOR,PER,N_GE1,UNK,NR,HR,2014,2026314
A,FOR,PER,N_GE1,UNK,NR,HR,2015,2065800
A,FOR,PER,N_GE1,UNK,NR,HR,2016,1211400
A,FOR,PER,N_GE1,UNK,NR,HR,2017,1505557
A,FOR,PER,N_GE1,UNK,NR,HR,2018,1558584
A,FOR,PER,N_GE1,UNK,NR,HR,2019,1826152
A,FOR,PER,N_GE1,UNK,NR,HR,2020,430561
A,FOR,PER,N_GE1,UNK,NR,HR,2021,533276
A,FOR,PER,N_GE1,UNK,NR,HR,2022,1145835
A,FOR,PER,N_GE1,UNK,NR,HU,2012,3567594
A,FOR,PER,N_GE1,UNK,NR,HU,2013,3694925
A,FOR,PER,N_GE1,UNK,NR,HU,2014,4301971
A,FOR,PER,N_GE1,UNK,NR,HU,2015,4983165
A,FOR,PER,N_GE1,UNK,NR,HU,2016,5610743
A,FOR,PER,N_GE1,UNK,NR,HU,2017,6041587
A,FOR,PER,N_GE1,UNK,NR,HU,2018,6870708
A,FOR,PER,N_GE1,UNK,NR,HU,2019,7278410
A,FOR,PER,N_GE1,UNK,NR,HU,2020,2299581
A,FOR,PER,N_GE1,UNK,NR,HU,2021,2514448
A,FOR,PER,N_GE1,UNK,NR,HU,2022,4909581
A,FOR,PER,N_GE1,UNK,NR,IE,2012,5007475
A,FOR,PER,N_GE1,UNK,NR,IE,2013,4938543
A,FOR,PER,N_GE1,UNK,NR,IE,2014,4921151
A,FOR,PER,N_GE1,UNK,NR,IE,2015,5197900
A,FOR,PER,N_GE1,UNK,NR,IE,2016,5577673
A,FOR,PER,N_GE1,UNK,NR,IE,2017,6229409
A,FOR,PER,N_GE1,UNK,NR,IE,2018,6489313
A,FOR,PER,N_GE1,UNK,NR,IE,2019,7117047
A,FOR,PER,N_GE1,UNK,NR,IE,2020,1806497
A,FOR,PER,N_GE1,UNK,NR,IE,2021,1840775
A,FOR,PER,N_GE1,UNK,NR,IE,2022,6964201
A,FOR,PER,N_GE1,UNK,NR,IT,2012,12024406
A,FOR,PER,N_GE1,UNK,NR,IT,2013,9948283
A,FOR,PER,N_GE1,UNK,NR,IT,2014,9658271
A,FOR,PER,N_GE1,UNK,NR,IT,2015,8555393
A,FOR,PER,N_GE1,UNK,NR,IT,2016,8809882
A,FOR,PER,N_GE1,UNK,NR,IT,2017,9966799
A,FOR,PER,N_GE1,UNK,NR,IT,2018,11995399
A,FOR,PER,N_GE1,UNK,NR,IT,2019,12799348
A,FOR,PER,N_GE1,UNK,NR,IT,2020,2800956
A,FOR,PER,N_GE1,UNK,NR,IT,2021,3522248
A,FOR,PER,N_GE1,UNK,NR,IT,2022,8559087
A,FOR,PER,N_GE1,UNK,NR,LT,2012,1387157
A,FOR,PER,N_GE1,UNK,NR,LT,2013,1425809
A,FOR,PER,N_GE1,UNK,NR,LT,2014,1424229
A,FOR,PER,N_GE1,UNK,NR,LT,2015,1474698
A,FOR,PER,N_GE1,UNK,NR,LT,2016,1540126
A,FOR,PER,N_GE1,UNK,NR,LT,2017,1583558
A,FOR,PER,N_GE1,UNK,NR,LT,2018,1758578
A,FOR,PER,N_GE1,UNK,NR,LT,2019,1843571
A,FOR,PER,N_GE1,UNK,NR,LT,2020,505251
A,FOR,PER,N_GE1,UNK,NR,LT,2021,618256
A,FOR,PER,N_GE1,UNK,NR,LT,2022,1479410
A,FOR,PER,N_GE1,UNK,NR,LU,2013,1351647
A,FOR,PER,N_GE1,UNK,NR,LU,2014,1515500
A,FOR,PER,N_GE1,UNK,NR,LU,2015,1451510
A,FOR,PER,N_GE1,UNK,NR,LU,2016,1393476
A,FOR,PER,N_GE1,UNK,NR,LU,2017,1943068
A,FOR,PER,N_GE1,UNK,NR,LU,2018,2033621
A,FOR,PER,N_GE1,UNK,NR,LU,2019,819034
A,FOR,PER,N_GE1,UNK,NR,LU,2020,1252202
A,FOR,PER,N_GE1,UNK,NR,LU,2021,1636872
A,FOR,PER,N_GE1,UNK,NR,LU,2022,2505254
A,FOR,PER,N_GE1,UNK,NR,ME,2016,495102
A,FOR,PER,N_GE1,UNK,NR,ME,2017,430217
A,FOR,PER,N_GE1,UNK,NR,MT,2012,237227
A,FOR,PER,N_GE1,UNK,NR,MT,2013,272927
A,FOR,PER,N_GE1,UNK,NR,MT,2017,435351
A,FOR,PER,N_GE1,UNK,NR,MT,2018,514576
A,FOR,PER,N_GE1,UNK,NR,NL,2012,74585
A,FOR,PER,N_GE1,UNK,NR,NO,2013,6318676
A,FOR,PER,N_GE1,UNK,NR,NO,2014,7471803
A,FOR,PER,N_GE1,UNK,NR,NO,2015,7187410
A,FOR,PER,N_GE1,UNK,NR,NO,2016,6633205
A,FOR,PER,N_GE1,UNK,NR,NO,2017,6983396
A,FOR,PER,N_GE1,UNK,NR,NO,2018,6521289
A,FOR,PER,N_GE1,UNK,NR,NO,2021,1667191
A,FOR,PER,N_GE1,UNK,NR,PL,2012,6807487
A,FOR,PER,N_GE1,UNK,NR,PL,2013,8394793
A,FOR,PER,N_GE1,UNK,NR,PL,2014,9475917
A,FOR,PER,N_GE1,UNK,NR,PL,2015,10105801
A,FOR,PER,N_GE1,UNK,NR,PL,2016,10411789
A,FOR,PER,N_GE1,UNK,NR,PL,2017,10893400
A,FOR,PER,N_GE1,UNK,NR,PL,2018,11580188
A,FOR,PER,N_GE1,UNK,NR,PL,2019,12337914
A,FOR,PER,N_GE1,UNK,NR,PL,2020,5486659
A,FOR,PER,N_GE1,UNK,NR,PL,2021,5956581
A,FOR,PER,N_GE1,UNK,NR,PL,2022,10513005
A,FOR,PER,N_GE1,UNK,NR,PT,2014,1039425
A,FOR,PER,N_GE1,UNK,NR,RO,2012,771254
A,FOR,PER,N_GE1,UNK,NR,SE,2014,8339349
A,FOR,PER,N_GE1,UNK,NR,SE,2015,8112535
A,FOR,PER,N_GE1,UNK,NR,SE,2016,8254665
A,FOR,PER,N_GE1,UNK,NR,SE,2017,17669196
A,FOR,PER,N_GE1,UNK,NR,SE,2018,15413492
A,FOR,PER,N_GE1,UNK,NR,SE,2019,14562866
A,FOR,PER,N_GE1,UNK,NR,SE,2020,3480334
A,FOR,PER,N_GE1,UNK,NR,SE,2021,4456967
A,FOR,PER,N_GE1,UNK,NR,SE,2022,12887174
A,FOR,PER,N_GE1,UNK,NR,SI,2017,2567579
A,FOR,PER,N_GE1,UNK,NR,SI,2018,2696602
A,FOR,PER,N_GE1,UNK,NR,SI,2019,2714948
A,FOR,PER,N_GE1,UNK,NR,SI,2020,1049064
A,FOR,PER,N_GE1,UNK,NR,SK,2012,2386766
A,FOR,PER,N_GE1,UNK,NR,SK,2013,1894077
A,FOR,PER,N_GE1,UNK,NR,SK,2014,1893353
A,FOR,PER,N_GE1,UNK,NR,SK,2015,2247199
A,FOR,PER,N_GE1,UNK,NR,SK,2016,2491471
A,FOR,PER,N_GE1,UNK,NR,SK,2017,3141072
A,FOR,PER,N_GE1,UNK,NR,SK,2018,3845726
A,FOR,PER,N_GE1,UNK,NR,SK,2019,4397799
A,FOR,PER,N_GE1,UNK,NR,SK,2020,832792
A,FOR,PER,N_GE1,UNK,NR,SK,2021,1390612
A,FOR,PER,N_GE1,UNK,NR,SK,2022,3005000
A,FOR,PER,N_GE1,UNK,NR,UK,2012,44624391
A,FOR,PER,N_GE1,UNK,NR,UK,2013,46427359
A,FOR,PER,N_GE4,ED0-2,NR,AL,2017,191267
A,FOR,PER,N_GE4,ED0-2,NR,AL,2019,248232
A,FOR,PER,N_GE4,ED0-2,NR,AL,2020,43474
A,FOR,PER,N_GE4,ED0-2,NR,AT,2012,1076000
A,FOR,PER,N_GE4,ED0-2,NR,AT,2013,884586
A,FOR,PER,N_GE4,ED0-2,NR,AT,2014,919149
A,FOR,PER,N_GE4,ED0-2,NR,AT,2015,780381
A,FOR,PER,N_GE4,ED0-2,NR,AT,2016,1064770
A,FOR,PER,N_GE4,ED0-2,NR,AT,2017,958878
A,FOR,PER,N_GE4,ED0-2,NR,AT,2018,969594
A,FOR,PER,N_GE4,ED0-2,NR,AT,2019,978117
A,FOR,PER,N_GE4,ED0-2,NR,AT,2020,212926
A,FOR,PER,N_GE4,ED0-2,NR,AT,2021,368373
A,FOR,PER,N_GE4,ED0-2,NR,AT,2022,710540
A,FOR,PER,N_GE4,ED0-2,NR,BE,2021,763707
A,FOR,PER,N_GE4,ED0-2,NR,BE,2022,1324112
A,FOR,PER,N_GE4,ED0-2,NR,BG,2021,
A,FOR,PER,N_GE4,ED0-2,NR,BG,2022,62874
A,FOR,PER,N_GE4,ED0-2,NR,DK,2019,1127907
A,FOR,PER,N_GE4,ED0-2,NR,DK,2020,488202
A,FOR,PER,N_GE4,ED0-2,NR,DK,2021,379054
A,FOR,PER,N_GE4,ED0-2,NR,EE,2012,
A,FOR,PER,N_GE4,ED0-2,NR,EE,2013,43835
A,FOR,PER,N_GE4,ED0-2,NR,EE,2014,41943
A,FOR,PER,N_GE4,ED0-2,NR,EE,2015,40500
A,FOR,PER,N_GE4,ED0-2,NR,EE,2016,58650
A,FOR,PER,N_GE4,ED0-2,NR,EE,2017,62889
A,FOR,PER,N_GE4,ED0-2,NR,EE,2018,113242
A,FOR,PER,N_GE4,ED0-2,NR,EE,2019,80881
A,FOR,PER,N_GE4,ED0-2,NR,EE,2020,30755
A,FOR,PER,N_GE4,ED0-2,NR,EE,2021,29828
A,FOR,PER,N_GE4,ED0-2,NR,EE,2022,61521
A,FOR,PER,N_GE4,ED0-2,NR,ES,2012,1648494
A,FOR,PER,N_GE4,ED0-2,NR,ES,2013,1404455
A,FOR,PER,N_GE4,ED0-2,NR,ES,2014,1540056
A,FOR,PER,N_GE4,ED0-2,NR,ES,2015,2019022
A,FOR,PER,N_GE4,ED0-2,NR,ES,2016,1920185
A,FOR,PER,N_GE4,ED0-2,NR,ES,2017,2145960
A,FOR,PER,N_GE4,ED0-2,NR,ES,2018,2581963
A,FOR,PER,N_GE4,ED0-2,NR,ES,2019,2442750
A,FOR,PER,N_GE4,ED0-2,NR,ES,2020,521547
A,FOR,PER,N_GE4,ED0-2,NR,ES,2021,728758
A,FOR,PER,N_GE4,ED0-2,NR,ES,2022,1901169
A,FOR,PER,N_GE4,ED0-2,NR,FI,2012,873362
A,FOR,PER,N_GE4,ED0-2,NR,FI,2013,695594
A,FOR,PER,N_GE4,ED0-2,NR,FI,2014,759171
A,FOR,PER,N_GE4,ED0-2,NR,FI,2015,881493
A,FOR,PER,N_GE4,ED0-2,NR,FI,2016,713455
A,FOR,PER,N_GE4,ED0-2,NR,FI,2017,686827
A,FOR,PER,N_GE4,ED0-2,NR,FI,2018,767314
A,FOR,PER,N_GE4,ED0-2,NR,FI,2019,990314
A,FOR,PER,N_GE4,ED0-2,NR,FI,2020,217910
A,FOR,PER,N_GE4,ED0-2,NR,FI,2021,177798
A,FOR,PER,N_GE4,ED0-2,NR,FI,2022,791551
A,FOR,PER,N_GE4,ED0-2,NR,FR,2020,138201
A,FOR,PER,N_GE4,ED0-2,NR,FR,2021,291781
A,FOR,PER,N_GE4,ED0-2,NR,FR,2022,828816
A,FOR,PER,N_GE4,ED0-2,NR,HR,2012,215410
A,FOR,PER,N_GE4,ED0-2,NR,HR,2013,307533
A,FOR,PER,N_GE4,ED0-2,NR,LU,2012,118680
A,FOR,PER,N_GE4,ED0-2,NR,LU,2019,202044
A,FOR,PER,N_GE4,ED0-2,NR,LV,2012,69269
A,FOR,PER,N_GE4,ED0-2,NR,LV,2013,53240
A,FOR,PER,N_GE4,ED0-2,NR,LV,2014,89288
A,FOR,PER,N_GE4,ED0-2,NR,LV,2015,67297
A,FOR,PER,N_GE4,ED0-2,NR,LV,2016,67366
A,FOR,PER,N_GE4,ED0-2,NR,LV,2017,52869
A,FOR,PER,N_GE4,ED0-2,NR,LV,2018,55873
A,FOR,PER,N_GE4,ED0-2,NR,LV,2019,48714
A,FOR,PER,N_GE4,ED0-2,NR,LV,2020,
A,FOR,PER,N_GE4,ED0-2,NR,LV,2021,32368
A,FOR,PER,N_GE4,ED0-2,NR,LV,2022,65856
A,FOR,PER,N_GE4,ED0-2,NR,MK,2019,54775
A,FOR,PER,N_GE4,ED0-2,NR,MK,2020,15638
A,FOR,PER,N_GE4,ED0-2,NR,MK,2021,33653
A,FOR,PER,N_GE4,ED0-2,NR,MT,2014,30394
A,FOR,PER,N_GE4,ED0-2,NR,MT,2015,36764
A,FOR,PER,N_GE4,ED0-2,NR,MT,2016,18003
A,FOR,PER,N_GE4,ED0-2,NR,MT,2019,23553
A,FOR,PER,N_GE4,ED0-2,NR,MT,2020,
A,FOR,PER,N_GE4,ED0-2,NR,MT,2021,
A,FOR,PER,N_GE4,ED0-2,NR,MT,2022,20977
A,FOR,PER,N_GE4,ED0-2,NR,NL,2012,2408500
A,FOR,PER,N_GE4,ED0-2,NR,NL,2013,2406701
A,FOR,PER,N_GE4,ED0-2,NR,NL,2014,2299568
A,FOR,PER,N_GE4,ED0-2,NR,NL,2015,2319952
A,FOR,PER,N_GE4,ED0-2,NR,NL,2016,2374793
A,FOR,PER,N_GE4,ED0-2,NR,NL,2017,2391527
A,FOR,PER,N_GE4,ED0-2,NR,NL,2018,2377778
A,FOR,PER,N_GE4,ED0-2,NR,NL,2019,2161279
A,FOR,PER,N_GE4,ED0-2,NR,NL,2020,737034
A,FOR,PER,N_GE4,ED0-2,NR,NL,2021,1079470
A,FOR,PER,N_GE4,ED0-2,NR,NL,2022,2215899
A,FOR,PER,N_GE4,ED0-2,NR,PT,2012,254906
A,FOR,PER,N_GE4,ED0-2,NR,PT,2013,296476
A,FOR,PER,N_GE4,ED0-2,NR,PT,2015,290651
A,FOR,PER,N_GE4,ED0-2,NR,PT,2016,282897
A,FOR,PER,N_GE4,ED0-2,NR,PT,2017,382038
A,FOR,PER,N_GE4,ED0-2,NR,PT,2018,368003
A,FOR,PER,N_GE4,ED0-2,NR,PT,2019,412479
A,FOR,PER,N_GE4,ED0-2,NR,PT,2020,91645
A,FOR,PER,N_GE4,ED0-2,NR,PT,2021,135172
A,FOR,PER,N_GE4,ED0-2,NR,PT,2022,322160
A,FOR,PER,N_GE4,ED0-2,NR,RO,2013,34397
A,FOR,PER,N_GE4,ED0-2,NR,RO,2014,33293
A,FOR,PER,N_GE4,ED0-2,NR,RO,2015,41996
A,FOR,PER,N_GE4,ED0-2,NR,RO,2016,53231
A,FOR,PER,N_GE4,ED0-2,NR,RO,2017,31673
A,FOR,PER,N_GE4,ED0-2,NR,RO,2018,48304
A,FOR,PER,N_GE4,ED0-2,NR,RO,2019,64197
A,FOR,PER,N_GE4,ED0-2,NR,RO,2020,
A,FOR,PER,N_GE4,ED0-2,NR,RO,2021,46791
A,FOR,PER,N_GE4,ED0-2,NR,RO,2022,53926
A,FOR,PER,N_GE4,ED0-2,NR,RS,2018,
A,FOR,PER,N_GE4,ED0-2,NR,SI,2012,151434
A,FOR,PER,N_GE4,ED0-2,NR,SI,2013,148500
A,FOR,PER,N_GE4,ED0-2,NR,SI,2014,131329
A,FOR,PER,N_GE4,ED0-2,NR,SI,2015,247994
A,FOR,PER,N_GE4,ED0-2,NR,SI,2016,222206
A,FOR,PER,N_GE4,ED0-2,NR,SI,2021,164409
A,FOR,PER,N_GE4,ED0-2,NR,SI,2022,264719
A,FOR,PER,N_GE4,ED3_4,NR,AL,2017,231660
A,FOR,PER,N_GE4,ED3_4,NR,AL,2019,236775
A,FOR,PER,N_GE4,ED3_4,NR,AL,2020,58361
A,FOR,PER,N_GE4,ED3_4,NR,AT,2012,3528105
A,FOR,PER,N_GE4,ED3_4,NR,AT,2013,3364336
A,FOR,PER,N_GE4,ED3_4,NR,AT,2014,3488225
A,FOR,PER,N_GE4,ED3_4,NR,AT,2015,3274689
A,FOR,PER,N_GE4,ED3_4,NR,AT,2016,3507559
A,FOR,PER,N_GE4,ED3_4,NR,AT,2017,3782732
A,FOR,PER,N_GE4,ED3_4,NR,AT,2018,3401603
A,FOR,PER,N_GE4,ED3_4,NR,AT,2019,3441097
A,FOR,PER,N_GE4,ED3_4,NR,AT,2020,963484
A,FOR,PER,N_GE4,ED3_4,NR,AT,2021,2214951
A,FOR,PER,N_GE4,ED3_4,NR,AT,2022,3572478
A,FOR,PER,N_GE4,ED3_4,NR,BE,2021,1348384
A,FOR,PER,N_GE4,ED3_4,NR,BE,2022,2212311
A,FOR,PER,N_GE4,ED3_4,NR,BG,2021,44129
A,FOR,PER,N_GE4,ED3_4,NR,BG,2022,234022
A,FOR,PER,N_GE4,ED3_4,NR,DK,2019,2853480
A,FOR,PER,N_GE4,ED3_4,NR,DK,2020,920644
A,FOR,PER,N_GE4,ED3_4,NR,DK,2021,833417
A,FOR,PER,N_GE4,ED3_4,NR,EE,2012,191154
A,FOR,PER,N_GE4,ED3_4,NR,EE,2013,183102
A,FOR,PER,N_GE4,ED3_4,NR,EE,2014,209893
A,FOR,PER,N_GE4,ED3_4,NR,EE,2015,223315
A,FOR,PER,N_GE4,ED3_4,NR,EE,2016,217780
A,FOR,PER,N_GE4,ED3_4,NR,EE,2017,200323
A,FOR,PER,N_GE4,ED3_4,NR,EE,2018,339511
A,FOR,PER,N_GE4,ED3_4,NR,EE,2019,310813
A,FOR,PER,N_GE4,ED3_4,NR,EE,2020,92616
A,FOR,PER,N_GE4,ED3_4,NR,EE,2021,103379
A,FOR,PER,N_GE4,ED3_4,NR,EE,2022,221158
A,FOR,PER,N_GE4,ED3_4,NR,ES,2012,2032971
A,FOR,PER,N_GE4,ED3_4,NR,ES,2013,1721767
A,FOR,PER,N_GE4,ED3_4,NR,ES,2014,1746125
A,FOR,PER,N_GE4,ED3_4,NR,ES,2015,1768671
A,FOR,PER,N_GE4,ED3_4,NR,ES,2016,1805346
A,FOR,PER,N_GE4,ED3_4,NR,ES,2017,2063986
A,FOR,PER,N_GE4,ED3_4,NR,ES,2018,2421381
A,FOR,PER,N_GE4,ED3_4,NR,ES,2019,2341697
A,FOR,PER,N_GE4,ED3_4,NR,ES,2020,589528
A,FOR,PER,N_GE4,ED3_4,NR,ES,2021,946606
A,FOR,PER,N_GE4,ED3_4,NR,ES,2022,1988057
A,FOR,PER,N_GE4,ED3_4,NR,FI,2012,1147632
A,FOR,PER,N_GE4,ED3_4,NR,FI,2013,1134911
A,FOR,PER,N_GE4,ED3_4,NR,FI,2014,1203537
A,FOR,PER,N_GE4,ED3_4,NR,FI,2015,1153203
A,FOR,PER,N_GE4,ED3_4,NR,FI,2016,1239368
A,FOR,PER,N_GE4,ED3_4,NR,FI,2017,1190074
A,FOR,PER,N_GE4,ED3_4,NR,FI,2018,1487812
A,FOR,PER,N_GE4,ED3_4,NR,FI,2019,1705956
A,FOR,PER,N_GE4,ED3_4,NR,FI,2020,433354
A,FOR,PER,N_GE4,ED3_4,NR,FI,2021,257442
A,FOR,PER,N_GE4,ED3_4,NR,FI,2022,1282516
A,FOR,PER,N_GE4,ED3_4,NR,FR,2020,1632959
A,FOR,PER,N_GE4,ED3_4,NR,FR,2021,2183722
A,FOR,PER,N_GE4,ED3_4,NR,FR,2022,4790642
A,FOR,PER,N_GE4,ED3_4,NR,HR,2012,628947
A,FOR,PER,N_GE4,ED3_4,NR,HR,2013,691747
A,FOR,PER,N_GE4,ED3_4,NR,LU,2012,291493
A,FOR,PER,N_GE4,ED3_4,NR,LU,2019,292686
A,FOR,PER,N_GE4,ED3_4,NR,LV,2012,267505
A,FOR,PER,N_GE4,ED3_4,NR,LV,2013,290681
A,FOR,PER,N_GE4,ED3_4,NR,LV,2014,302774
A,FOR,PER,N_GE4,ED3_4,NR,LV,2015,265319
A,FOR,PER,N_GE4,ED3_4,NR,LV,2016,242956
A,FOR,PER,N_GE4,ED3_4,NR,LV,2017,220052
A,FOR,PER,N_GE4,ED3_4,NR,LV,2018,266626
A,FOR,PER,N_GE4,ED3_4,NR,LV,2019,286405
A,FOR,PER,N_GE4,ED3_4,NR,LV,2020,78412
A,FOR,PER,N_GE4,ED3_4,NR,LV,2021,77177
A,FOR,PER,N_GE4,ED3_4,NR,LV,2022,239388
A,FOR,PER,N_GE4,ED3_4,NR,MK,2019,134218
A,FOR,PER,N_GE4,ED3_4,NR,MK,2020,21240
A,FOR,PER,N_GE4,ED3_4,NR,MK,2021,68360
A,FOR,PER,N_GE4,ED3_4,NR,MT,2014,129385
A,FOR,PER,N_GE4,ED3_4,NR,MT,2015,132610
A,FOR,PER,N_GE4,ED3_4,NR,MT,2016,151806
A,FOR,PER,N_GE4,ED3_4,NR,MT,2019,235453
A,FOR,PER,N_GE4,ED3_4,NR,MT,2020,50618
A,FOR,PER,N_GE4,ED3_4,NR,MT,2021,75657
A,FOR,PER,N_GE4,ED3_4,NR,MT,2022,185820
A,FOR,PER,N_GE4,ED3_4,NR,NL,2012,4244496
A,FOR,PER,N_GE4,ED3_4,NR,NL,2013,4106855
A,FOR,PER,N_GE4,ED3_4,NR,NL,2014,3984159
A,FOR,PER,N_GE4,ED3_4,NR,NL,2015,3868748
A,FOR,PER,N_GE4,ED3_4,NR,NL,2016,4184572
A,FOR,PER,N_GE4,ED3_4,NR,NL,2017,6354820
A,FOR,PER,N_GE4,ED3_4,NR,NL,2018,6274509
A,FOR,PER,N_GE4,ED3_4,NR,NL,2019,6299188
A,FOR,PER,N_GE4,ED3_4,NR,NL,2020,1958275
A,FOR,PER,N_GE4,ED3_4,NR,NL,2021,2388307
A,FOR,PER,N_GE4,ED3_4,NR,NL,2022,4539798
A,FOR,PER,N_GE4,ED3_4,NR,PT,2012,138256
A,FOR,PER,N_GE4,ED3_4,NR,PT,2013,190780
A,FOR,PER,N_GE4,ED3_4,NR,PT,2015,197755
A,FOR,PER,N_GE4,ED3_4,NR,PT,2016,158463
A,FOR,PER,N_GE4,ED3_4,NR,PT,2017,266582
A,FOR,PER,N_GE4,ED3_4,NR,PT,2018,297271
A,FOR,PER,N_GE4,ED3_4,NR,PT,2019,362311
A,FOR,PER,N_GE4,ED3_4,NR,PT,2020,95684
A,FOR,PER,N_GE4,ED3_4,NR,PT,2021,142656
A,FOR,PER,N_GE4,ED3_4,NR,PT,2022,344301
A,FOR,PER,N_GE4,ED3_4,NR,RO,2013,371115
A,FOR,PER,N_GE4,ED3_4,NR,RO,2014,458813
A,FOR,PER,N_GE4,ED3_4,NR,RO,2015,382646
A,FOR,PER,N_GE4,ED3_4,NR,RO,2016,413677
A,FOR,PER,N_GE4,ED3_4,NR,RO,2017,431206
A,FOR,PER,N_GE4,ED3_4,NR,RO,2018,480229
A,FOR,PER,N_GE4,ED3_4,NR,RO,2019,581461
A,FOR,PER,N_GE4,ED3_4,NR,RO,2020,134292
A,FOR,PER,N_GE4,ED3_4,NR,RO,2021,339466
A,FOR,PER,N_GE4,ED3_4,NR,RO,2022,514605
A,FOR,PER,N_GE4,ED3_4,NR,RS,2018,181527
A,FOR,PER,N_GE4,ED3_4,NR,SI,2012,604215
A,FOR,PER,N_GE4,ED3_4,NR,SI,2013,573605
A,FOR,PER,N_GE4,ED3_4,NR,SI,2014,582231
A,FOR,PER,N_GE4,ED3_4,NR,SI,2015,632575
A,FOR,PER,N_GE4,ED3_4,NR,SI,2016,685200
A,FOR,PER,N_GE4,ED3_4,NR,SI,2021,498765
A,FOR,PER,N_GE4,ED3_4,NR,SI,2022,807204
A,FOR,PER,N_GE4,ED5-8,NR,AL,2017,162892
A,FOR,PER,N_GE4,ED5-8,NR,AL,2019,180598
A,FOR,PER,N_GE4,ED5-8,NR,AL,2020,53657
A,FOR,PER,N_GE4,ED5-8,NR,AT,2012,1564077
A,FOR,PER,N_GE4,ED5-8,NR,AT,2013,1585514
A,FOR,PER,N_GE4,ED5-8,NR,AT,2014,1510162
A,FOR,PER,N_GE4,ED5-8,NR,AT,2015,1821773
A,FOR,PER,N_GE4,ED5-8,NR,AT,2016,1829327
A,FOR,PER,N_GE4,ED5-8,NR,AT,2017,1789535
A,FOR,PER,N_GE4,ED5-8,NR,AT,2018,2003720
A,FOR,PER,N_GE4,ED5-8,NR,AT,2019,2242798
A,FOR,PER,N_GE4,ED5-8,NR,AT,2020,747365
A,FOR,PER,N_GE4,ED5-8,NR,AT,2021,1885603
A,FOR,PER,N_GE4,ED5-8,NR,AT,2022,2605611
A,FOR,PER,N_GE4,ED5-8,NR,BE,2021,2944473
A,FOR,PER,N_GE4,ED5-8,NR,BE,2022,5461524
A,FOR,PER,N_GE4,ED5-8,NR,BG,2021,52930
A,FOR,PER,N_GE4,ED5-8,NR,BG,2022,315440
A,FOR,PER,N_GE4,ED5-8,NR,DK,2019,2513202
A,FOR,PER,N_GE4,ED5-8,NR,DK,2020,972657
A,FOR,PER,N_GE4,ED5-8,NR,DK,2021,776935
A,FOR,PER,N_GE4,ED5-8,NR,EE,2012,212276
A,FOR,PER,N_GE4,ED5-8,NR,EE,2013,271208
A,FOR,PER,N_GE4,ED5-8,NR,EE,2014,292804
A,FOR,PER,N_GE4,ED5-8,NR,EE,2015,279092
A,FOR,PER,N_GE4,ED5-8,NR,EE,2016,246461
