quant_inc,c_dest,purpose,duration,geo,TIME_PERIOD,OBS_VALUE
Q1,FOR,TOTAL,N1-3,EE,2013,100973
Q1,FOR,TOTAL,N1-3,EE,2014,83651
Q1,FOR,TOTAL,N1-3,EE,2015,41143
Q1,FOR,TOTAL,N1-3,EE,2016,59939
Q1,FOR,TOTAL,N1-3,EE,2017,46833
Q1,FOR,TOTAL,N1-3,EE,2018,105386
Q1,FOR,TOTAL,N1-3,EE,2019,84288
Q1,FOR,TOTAL,N1-3,EE,2020,25075
Q1,FOR,TOTAL,N1-3,EE,2021,
Q1,FOR,TOTAL,N1-3,EE,2022,33284
Q1,FOR,TOTAL,N1-3,NL,2013,385260
Q1,FOR,TOTAL,N1-3,NL,2014,455266
Q1,FOR,TOTAL,N1-3,NL,2015,633196
Q1,FOR,TOTAL,N1-3,NL,2016,533503
Q1,FOR,TOTAL,N1-3,NL,2017,372651
Q1,FOR,TOTAL,N1-3,NL,2018,429949
Q1,FOR,TOTAL,N1-3,NL,2019,449972
Q1,FOR,TOTAL,N1-3,NL,2020,336657
Q1,FOR,TOTAL,N1-3,NL,2021,389527
Q1,FOR,TOTAL,N1-3,NL,2022,507283
Q1,FOR,TOTAL,N1-3,RO,2013,
Q1,FOR,TOTAL,N1-3,RO,2014,
Q1,FOR,TOTAL,N1-3,RO,2015,27571
Q1,FOR,TOTAL,N1-3,RO,2016,29544
Q1,FOR,TOTAL,N1-3,RO,2017,
Q1,FOR,TOTAL,N1-3,RO,2018,35012
Q1,FOR,TOTAL,N1-3,RO,2019,32066
Q1,FOR,TOTAL,N1-3,RO,2020,
Q1,FOR,TOTAL,N1-3,RO,2021,
Q1,FOR,TOTAL,N1-3,RO,2022,
Q1,FOR,TOTAL,N_GE1,BE,2021,737625
Q1,FOR,TOTAL,N_GE1,BE,2022,1401664
Q1,FOR,TOTAL,N_GE1,DK,2019,1613278
Q1,FOR,TOTAL,N_GE1,DK,2020,473770
Q1,FOR,TOTAL,N_GE1,DK,2021,466323
Q1,FOR,TOTAL,N_GE1,EE,2012,149414
Q1,FOR,TOTAL,N_GE1,EE,2013,209397
Q1,FOR,TOTAL,N_GE1,EE,2014,168098
Q1,FOR,TOTAL,N_GE1,EE,2015,126848
Q1,FOR,TOTAL,N_GE1,EE,2016,122709
Q1,FOR,TOTAL,N_GE1,EE,2017,118735
Q1,FOR,TOTAL,N_GE1,EE,2018,239708
Q1,FOR,TOTAL,N_GE1,EE,2019,200094
Q1,FOR,TOTAL,N_GE1,EE,2020,53325
Q1,FOR,TOTAL,N_GE1,EE,2021,67308
Q1,FOR,TOTAL,N_GE1,EE,2022,91495
Q1,FOR,TOTAL,N_GE1,NL,2013,2038954
Q1,FOR,TOTAL,N_GE1,NL,2014,2054867
Q1,FOR,TOTAL,N_GE1,NL,2015,2785567
Q1,FOR,TOTAL,N_GE1,NL,2016,2489839
Q1,FOR,TOTAL,N_GE1,NL,2017,1351326
Q1,FOR,TOTAL,N_GE1,NL,2018,1584935
Q1,FOR,TOTAL,N_GE1,NL,2019,1550134
Q1,FOR,TOTAL,N_GE1,NL,2020,897871
Q1,FOR,TOTAL,N_GE1,NL,2021,1498823
Q1,FOR,TOTAL,N_GE1,NL,2022,1936162
Q1,FOR,TOTAL,N_GE1,RO,2013,218924
Q1,FOR,TOTAL,N_GE1,RO,2014,216643
Q1,FOR,TOTAL,N_GE1,RO,2015,225757
Q1,FOR,TOTAL,N_GE1,RO,2016,236984
Q1,FOR,TOTAL,N_GE1,RO,2017,183433
Q1,FOR,TOTAL,N_GE1,RO,2018,213476
Q1,FOR,TOTAL,N_GE1,RO,2019,233143
Q1,FOR,TOTAL,N_GE1,RO,2020,57224
Q1,FOR,TOTAL,N_GE1,RO,2021,96913
Q1,FOR,TOTAL,N_GE1,RO,2022,165981
Q1,FOR,TOTAL,N_GE4,BE,2021,535861
Q1,FOR,TOTAL,N_GE4,BE,2022,1042687
Q1,FOR,TOTAL,N_GE4,DK,2019,1052928
Q1,FOR,TOTAL,N_GE4,DK,2020,338420
Q1,FOR,TOTAL,N_GE4,DK,2021,353550
Q1,FOR,TOTAL,N_GE4,EE,2012,72340
Q1,FOR,TOTAL,N_GE4,EE,2013,108424
Q1,FOR,TOTAL,N_GE4,EE,2014,84447
Q1,FOR,TOTAL,N_GE4,EE,2015,85705
Q1,FOR,TOTAL,N_GE4,EE,2016,62770
Q1,FOR,TOTAL,N_GE4,EE,2017,71902
Q1,FOR,TOTAL,N_GE4,EE,2018,134322
Q1,FOR,TOTAL,N_GE4,EE,2019,115807
Q1,FOR,TOTAL,N_GE4,EE,2020,28250
Q1,FOR,TOTAL,N_GE4,EE,2021,53052
Q1,FOR,TOTAL,N_GE4,EE,2022,58212
Q1,FOR,TOTAL,N_GE4,NL,2013,1653694
Q1,FOR,TOTAL,N_GE4,NL,2014,1599601
Q1,FOR,TOTAL,N_GE4,NL,2015,2152372
Q1,FOR,TOTAL,N_GE4,NL,2016,1956336
Q1,FOR,TOTAL,N_GE4,NL,2017,978675
Q1,FOR,TOTAL,N_GE4,NL,2018,1154986
Q1,FOR,TOTAL,N_GE4,NL,2019,1100162
Q1,FOR,TOTAL,N_GE4,NL,2020,561213
Q1,FOR,TOTAL,N_GE4,NL,2021,1109296
Q1,FOR,TOTAL,N_GE4,NL,2022,1428879
Q1,FOR,TOTAL,N_GE4,RO,2013,200052
Q1,FOR,TOTAL,N_GE4,RO,2014,202915
Q1,FOR,TOTAL,N_GE4,RO,2015,198186
Q1,FOR,TOTAL,N_GE4,RO,2016,207440
Q1,FOR,TOTAL,N_GE4,RO,2017,166654
Q1,FOR,TOTAL,N_GE4,RO,2018,178463
Q1,FOR,TOTAL,N_GE4,RO,2019,201077
Q1,FOR,TOTAL,N_GE4,RO,2020,53064
Q1,FOR,TOTAL,N_GE4,RO,2021,89688
Q1,FOR,TOTAL,N_GE4,RO,2022,147773
Q1,WORLD,PER,N1-3,BE,2021,525430
Q1,WORLD,PER,N1-3,BE,2022,666058
Q1,WORLD,PER,N1-3,DK,2019,2605888
Q1,WORLD,PER,N1-3,DK,2020,1982321
Q1,WORLD,PER,N1-3,DK,2021,1587353
Q1,WORLD,PER,N1-3,EE,2012,285206
Q1,WORLD,PER,N1-3,EE,2013,377738
Q1,WORLD,PER,N1-3,EE,2014,378649
Q1,WORLD,PER,N1-3,EE,2015,306773
Q1,WORLD,PER,N1-3,EE,2016,349512
Q1,WORLD,PER,N1-3,EE,2017,348389
Q1,WORLD,PER,N1-3,EE,2018,634745
Q1,WORLD,PER,N1-3,EE,2019,431446
Q1,WORLD,PER,N1-3,EE,2020,191905
Q1,WORLD,PER,N1-3,EE,2021,239639
Q1,WORLD,PER,N1-3,EE,2022,250120
Q1,WORLD,PER,N1-3,NL,2013,3578563
Q1,WORLD,PER,N1-3,NL,2014,3607613
Q1,WORLD,PER,N1-3,NL,2015,4021383
Q1,WORLD,PER,N1-3,NL,2016,3593966
Q1,WORLD,PER,N1-3,NL,2017,2037009
Q1,WORLD,PER,N1-3,NL,2018,2183406
Q1,WORLD,PER,N1-3,NL,2019,2000280
Q1,WORLD,PER,N1-3,NL,2020,2247566
Q1,WORLD,PER,N1-3,NL,2021,3500433
Q1,WORLD,PER,N1-3,NL,2022,1782023
Q1,WORLD,PER,N1-3,RO,2013,4709983
Q1,WORLD,PER,N1-3,RO,2014,4364633
Q1,WORLD,PER,N1-3,RO,2015,4054332
Q1,WORLD,PER,N1-3,RO,2016,3770537
Q1,WORLD,PER,N1-3,RO,2017,3020495
Q1,WORLD,PER,N1-3,RO,2018,2836801
Q1,WORLD,PER,N1-3,RO,2019,2548433
Q1,WORLD,PER,N1-3,RO,2020,1277126
Q1,WORLD,PER,N1-3,RO,2021,2000424
Q1,WORLD,PER,N1-3,RO,2022,1575006
Q1,WORLD,PER,N_GE1,BE,2021,1101795
Q1,WORLD,PER,N_GE1,BE,2022,1830758
Q1,WORLD,PER,N_GE1,DK,2019,4472018
Q1,WORLD,PER,N_GE1,DK,2020,2967657
Q1,WORLD,PER,N_GE1,DK,2021,2460490
Q1,WORLD,PER,N_GE1,EE,2012,467203
Q1,WORLD,PER,N_GE1,EE,2013,513107
Q1,WORLD,PER,N_GE1,EE,2014,505667
Q1,WORLD,PER,N_GE1,EE,2015,429594
Q1,WORLD,PER,N_GE1,EE,2016,473043
Q1,WORLD,PER,N_GE1,EE,2017,464520
Q1,WORLD,PER,N_GE1,EE,2018,809980
Q1,WORLD,PER,N_GE1,EE,2019,592088
Q1,WORLD,PER,N_GE1,EE,2020,240411
Q1,WORLD,PER,N_GE1,EE,2021,340967
Q1,WORLD,PER,N_GE1,EE,2022,335262
Q1,WORLD,PER,N_GE1,NL,2013,6645799
Q1,WORLD,PER,N_GE1,NL,2014,6608453
Q1,WORLD,PER,N_GE1,NL,2015,7672388
Q1,WORLD,PER,N_GE1,NL,2016,7074957
Q1,WORLD,PER,N_GE1,NL,2017,3585169
Q1,WORLD,PER,N_GE1,NL,2018,4012134
Q1,WORLD,PER,N_GE1,NL,2019,3866072
Q1,WORLD,PER,N_GE1,NL,2020,3936535
Q1,WORLD,PER,N_GE1,NL,2021,5589233
Q1,WORLD,PER,N_GE1,NL,2022,3807620
Q1,WORLD,PER,N_GE1,RO,2013,6930624
Q1,WORLD,PER,N_GE1,RO,2014,6421417
Q1,WORLD,PER,N_GE1,RO,2015,5778437
Q1,WORLD,PER,N_GE1,RO,2016,5287662
Q1,WORLD,PER,N_GE1,RO,2017,4349481
Q1,WORLD,PER,N_GE1,RO,2018,4183292
Q1,WORLD,PER,N_GE1,RO,2019,3842744
Q1,WORLD,PER,N_GE1,RO,2020,1969224
Q1,WORLD,PER,N_GE1,RO,2021,3059888
Q1,WORLD,PER,N_GE1,RO,2022,2552173
Q1,WORLD,PER,N_GE4,BE,2021,576366
Q1,WORLD,PER,N_GE4,BE,2022,1164700
Q1,WORLD,PER,N_GE4,DK,2019,1866129
Q1,WORLD,PER,N_GE4,DK,2020,985337
Q1,WORLD,PER,N_GE4,DK,2021,873137
Q1,WORLD,PER,N_GE4,EE,2012,181996
Q1,WORLD,PER,N_GE4,EE,2013,135369
Q1,WORLD,PER,N_GE4,EE,2014,127018
Q1,WORLD,PER,N_GE4,EE,2015,122821
Q1,WORLD,PER,N_GE4,EE,2016,123531
Q1,WORLD,PER,N_GE4,EE,2017,116131
Q1,WORLD,PER,N_GE4,EE,2018,175236
Q1,WORLD,PER,N_GE4,EE,2019,160642
Q1,WORLD,PER,N_GE4,EE,2020,48506
Q1,WORLD,PER,N_GE4,EE,2021,101329
Q1,WORLD,PER,N_GE4,EE,2022,85142
Q1,WORLD,PER,N_GE4,NL,2013,3067236
Q1,WORLD,PER,N_GE4,NL,2014,3000840
Q1,WORLD,PER,N_GE4,NL,2015,3651005
Q1,WORLD,PER,N_GE4,NL,2016,3480991
Q1,WORLD,PER,N_GE4,NL,2017,1548160
Q1,WORLD,PER,N_GE4,NL,2018,1828729
Q1,WORLD,PER,N_GE4,NL,2019,1865793
Q1,WORLD,PER,N_GE4,NL,2020,1688969
Q1,WORLD,PER,N_GE4,NL,2021,2088799
Q1,WORLD,PER,N_GE4,NL,2022,2025597
Q1,WORLD,PER,N_GE4,RO,2013,2220641
Q1,WORLD,PER,N_GE4,RO,2014,2056784
Q1,WORLD,PER,N_GE4,RO,2015,1724105
Q1,WORLD,PER,N_GE4,RO,2016,1517125
Q1,WORLD,PER,N_GE4,RO,2017,1328986
Q1,WORLD,PER,N_GE4,RO,2018,1346491
Q1,WORLD,PER,N_GE4,RO,2019,1294311
Q1,WORLD,PER,N_GE4,RO,2020,692098
Q1,WORLD,PER,N_GE4,RO,2021,1059463
Q1,WORLD,PER,N_GE4,RO,2022,977167
Q1,WORLD,PROF,N1-3,BE,2021,
Q1,WORLD,PROF,N1-3,BE,2022,
Q1,WORLD,PROF,N1-3,DK,2019,256354
Q1,WORLD,PROF,N1-3,DK,2020,
Q1,WORLD,PROF,N1-3,DK,2021,175946
Q1,WORLD,PROF,N1-3,EE,2012,50354
Q1,WORLD,PROF,N1-3,EE,2013,56742
Q1,WORLD,PROF,N1-3,EE,2014,26947
Q1,WORLD,PROF,N1-3,EE,2015,29237
Q1,WORLD,PROF,N1-3,EE,2016,61363
Q1,WORLD,PROF,N1-3,EE,2017,44078
Q1,WORLD,PROF,N1-3,EE,2018,43310
Q1,WORLD,PROF,N1-3,EE,2019,37262
Q1,WORLD,PROF,N1-3,EE,2020,
Q1,WORLD,PROF,N1-3,EE,2021,
Q1,WORLD,PROF,N1-3,EE,2022,
Q1,WORLD,PROF,N1-3,NL,2013,90386
Q1,WORLD,PROF,N1-3,NL,2014,77709
Q1,WORLD,PROF,N1-3,NL,2015,131845
Q1,WORLD,PROF,N1-3,NL,2016,114496
Q1,WORLD,PROF,N1-3,NL,2017,156306
Q1,WORLD,PROF,N1-3,NL,2018,190257
Q1,WORLD,PROF,N1-3,NL,2019,164728
Q1,WORLD,PROF,N1-3,NL,2020,261368
Q1,WORLD,PROF,N1-3,NL,2021,65753
Q1,WORLD,PROF,N1-3,NL,2022,96529
Q1,WORLD,PROF,N1-3,RO,2013,59237
Q1,WORLD,PROF,N1-3,RO,2014,56295
Q1,WORLD,PROF,N1-3,RO,2015,78644
Q1,WORLD,PROF,N1-3,RO,2016,79085
Q1,WORLD,PROF,N1-3,RO,2017,67965
Q1,WORLD,PROF,N1-3,RO,2018,24421
Q1,WORLD,PROF,N1-3,RO,2019,31435
Q1,WORLD,PROF,N1-3,RO,2020,
Q1,WORLD,PROF,N1-3,RO,2021,
Q1,WORLD,PROF,N1-3,RO,2022,
Q1,WORLD,PROF,N_GE1,BE,2021,78576
Q1,WORLD,PROF,N_GE1,BE,2022,92322
Q1,WORLD,PROF,N_GE1,DK,2019,448055
Q1,WORLD,PROF,N_GE1,DK,2020,
Q1,WORLD,PROF,N_GE1,DK,2021,239666
Q1,WORLD,PROF,N_GE1,EE,2012,59400
Q1,WORLD,PROF,N_GE1,EE,2013,73360
Q1,WORLD,PROF,N_GE1,EE,2014,35472
Q1,WORLD,PROF,N_GE1,EE,2015,48927
Q1,WORLD,PROF,N_GE1,EE,2016,68363
Q1,WORLD,PROF,N_GE1,EE,2017,54238
Q1,WORLD,PROF,N_GE1,EE,2018,56161
Q1,WORLD,PROF,N_GE1,EE,2019,47764
Q1,WORLD,PROF,N_GE1,EE,2020,39062
Q1,WORLD,PROF,N_GE1,EE,2021,
Q1,WORLD,PROF,N_GE1,EE,2022,22210
Q1,WORLD,PROF,N_GE1,NL,2013,138935
Q1,WORLD,PROF,N_GE1,NL,2014,124566
Q1,WORLD,PROF,N_GE1,NL,2015,191281
Q1,WORLD,PROF,N_GE1,NL,2016,152327
Q1,WORLD,PROF,N_GE1,NL,2017,237531
Q1,WORLD,PROF,N_GE1,NL,2018,249135
Q1,WORLD,PROF,N_GE1,NL,2019,219511
Q1,WORLD,PROF,N_GE1,NL,2020,370625
Q1,WORLD,PROF,N_GE1,NL,2021,82946
Q1,WORLD,PROF,N_GE1,NL,2022,129026
Q1,WORLD,PROF,N_GE1,RO,2013,235742
Q1,WORLD,PROF,N_GE1,RO,2014,225321
Q1,WORLD,PROF,N_GE1,RO,2015,324773
Q1,WORLD,PROF,N_GE1,RO,2016,223532
Q1,WORLD,PROF,N_GE1,RO,2017,208520
Q1,WORLD,PROF,N_GE1,RO,2018,145340
Q1,WORLD,PROF,N_GE1,RO,2019,161189
Q1,WORLD,PROF,N_GE1,RO,2020,41389
Q1,WORLD,PROF,N_GE1,RO,2021,56005
Q1,WORLD,PROF,N_GE1,RO,2022,37982
Q1,WORLD,PROF,N_GE4,BE,2021,
Q1,WORLD,PROF,N_GE4,BE,2022,
Q1,WORLD,PROF,N_GE4,DK,2019,191701
Q1,WORLD,PROF,N_GE4,DK,2020,
Q1,WORLD,PROF,N_GE4,DK,2021,
Q1,WORLD,PROF,N_GE4,EE,2012,
Q1,WORLD,PROF,N_GE4,EE,2013,16618
Q1,WORLD,PROF,N_GE4,EE,2014,
Q1,WORLD,PROF,N_GE4,EE,2015,
Q1,WORLD,PROF,N_GE4,EE,2016,
Q1,WORLD,PROF,N_GE4,EE,2017,
Q1,WORLD,PROF,N_GE4,EE,2018,
Q1,WORLD,PROF,N_GE4,EE,2019,
Q1,WORLD,PROF,N_GE4,EE,2020,
Q1,WORLD,PROF,N_GE4,EE,2021,
Q1,WORLD,PROF,N_GE4,EE,2022,
Q1,WORLD,PROF,N_GE4,NL,2013,
Q1,WORLD,PROF,N_GE4,NL,2014,
Q1,WORLD,PROF,N_GE4,NL,2015,59436
Q1,WORLD,PROF,N_GE4,NL,2016,
Q1,WORLD,PROF,N_GE4,NL,2017,81225
Q1,WORLD,PROF,N_GE4,NL,2018,
Q1,WORLD,PROF,N_GE4,NL,2019,
Q1,WORLD,PROF,N_GE4,NL,2020,
Q1,WORLD,PROF,N_GE4,NL,2021,
Q1,WORLD,PROF,N_GE4,NL,2022,32498
Q1,WORLD,PROF,N_GE4,RO,2013,176505
Q1,WORLD,PROF,N_GE4,RO,2014,169027
Q1,WORLD,PROF,N_GE4,RO,2015,246128
Q1,WORLD,PROF,N_GE4,RO,2016,144447
Q1,WORLD,PROF,N_GE4,RO,2017,140555
Q1,WORLD,PROF,N_GE4,RO,2018,120919
Q1,WORLD,PROF,N_GE4,RO,2019,129753
Q1,WORLD,PROF,N_GE4,RO,2020,35542
Q1,WORLD,PROF,N_GE4,RO,2021,42809
Q1,WORLD,PROF,N_GE4,RO,2022,30700
Q1,WORLD,TOTAL,N1-3,BE,2021,564342
Q1,WORLD,TOTAL,N1-3,BE,2022,701597
Q1,WORLD,TOTAL,N1-3,DK,2019,2862242
Q1,WORLD,TOTAL,N1-3,DK,2020,2020985
Q1,WORLD,TOTAL,N1-3,DK,2021,1763300
Q1,WORLD,TOTAL,N1-3,EE,2012,335560
Q1,WORLD,TOTAL,N1-3,EE,2013,434479
Q1,WORLD,TOTAL,N1-3,EE,2014,405597
Q1,WORLD,TOTAL,N1-3,EE,2015,336009
Q1,WORLD,TOTAL,N1-3,EE,2016,410875
Q1,WORLD,TOTAL,N1-3,EE,2017,392466
Q1,WORLD,TOTAL,N1-3,EE,2018,678055
Q1,WORLD,TOTAL,N1-3,EE,2019,468708
Q1,WORLD,TOTAL,N1-3,EE,2020,226357
Q1,WORLD,TOTAL,N1-3,EE,2021,244780
Q1,WORLD,TOTAL,N1-3,EE,2022,269134
Q1,WORLD,TOTAL,N1-3,NL,2013,3668950
Q1,WORLD,TOTAL,N1-3,NL,2014,3685322
Q1,WORLD,TOTAL,N1-3,NL,2015,4153228
Q1,WORLD,TOTAL,N1-3,NL,2016,3708462
Q1,WORLD,TOTAL,N1-3,NL,2017,2193315
Q1,WORLD,TOTAL,N1-3,NL,2018,2373663
Q1,WORLD,TOTAL,N1-3,NL,2019,2165007
Q1,WORLD,TOTAL,N1-3,NL,2020,2508934
Q1,WORLD,TOTAL,N1-3,NL,2021,3566186
Q1,WORLD,TOTAL,N1-3,NL,2022,1878551
Q1,WORLD,TOTAL,N1-3,RO,2013,4769220
Q1,WORLD,TOTAL,N1-3,RO,2014,4420927
Q1,WORLD,TOTAL,N1-3,RO,2015,4132976
Q1,WORLD,TOTAL,N1-3,RO,2016,3849622
Q1,WORLD,TOTAL,N1-3,RO,2017,3088460
Q1,WORLD,TOTAL,N1-3,RO,2018,2861222
Q1,WORLD,TOTAL,N1-3,RO,2019,2579868
Q1,WORLD,TOTAL,N1-3,RO,2020,1282974
Q1,WORLD,TOTAL,N1-3,RO,2021,2013621
Q1,WORLD,TOTAL,N1-3,RO,2022,1582289
Q1,WORLD,TOTAL,N_GE1,BE,2021,1180371
Q1,WORLD,TOTAL,N_GE1,BE,2022,1923080
Q1,WORLD,TOTAL,N_GE1,DK,2019,4920073
Q1,WORLD,TOTAL,N_GE1,DK,2020,3020391
Q1,WORLD,TOTAL,N_GE1,DK,2021,2700156
Q1,WORLD,TOTAL,N_GE1,EE,2012,526603
Q1,WORLD,TOTAL,N_GE1,EE,2013,586466
Q1,WORLD,TOTAL,N_GE1,EE,2014,541139
Q1,WORLD,TOTAL,N_GE1,EE,2015,478521
Q1,WORLD,TOTAL,N_GE1,EE,2016,541406
Q1,WORLD,TOTAL,N_GE1,EE,2017,518758
Q1,WORLD,TOTAL,N_GE1,EE,2018,866142
Q1,WORLD,TOTAL,N_GE1,EE,2019,639852
Q1,WORLD,TOTAL,N_GE1,EE,2020,279473
Q1,WORLD,TOTAL,N_GE1,EE,2021,351255
Q1,WORLD,TOTAL,N_GE1,EE,2022,357472
Q1,WORLD,TOTAL,N_GE1,NL,2013,6784734
Q1,WORLD,TOTAL,N_GE1,NL,2014,6733019
Q1,WORLD,TOTAL,N_GE1,NL,2015,7863668
Q1,WORLD,TOTAL,N_GE1,NL,2016,7227284
Q1,WORLD,TOTAL,N_GE1,NL,2017,3822700
Q1,WORLD,TOTAL,N_GE1,NL,2018,4261269
Q1,WORLD,TOTAL,N_GE1,NL,2019,4085584
Q1,WORLD,TOTAL,N_GE1,NL,2020,4307161
Q1,WORLD,TOTAL,N_GE1,NL,2021,5672178
Q1,WORLD,TOTAL,N_GE1,NL,2022,3936646
Q1,WORLD,TOTAL,N_GE1,RO,2013,7166366
Q1,WORLD,TOTAL,N_GE1,RO,2014,6646738
Q1,WORLD,TOTAL,N_GE1,RO,2015,6103209
Q1,WORLD,TOTAL,N_GE1,RO,2016,5511194
Q1,WORLD,TOTAL,N_GE1,RO,2017,4558001
Q1,WORLD,TOTAL,N_GE1,RO,2018,4328632
Q1,WORLD,TOTAL,N_GE1,RO,2019,4003933
Q1,WORLD,TOTAL,N_GE1,RO,2020,2010614
Q1,WORLD,TOTAL,N_GE1,RO,2021,3115893
Q1,WORLD,TOTAL,N_GE1,RO,2022,2590155
Q1,WORLD,TOTAL,N_GE4,BE,2021,616029
Q1,WORLD,TOTAL,N_GE4,BE,2022,1221483
Q1,WORLD,TOTAL,N_GE4,DK,2019,2057831
Q1,WORLD,TOTAL,N_GE4,DK,2020,999407
Q1,WORLD,TOTAL,N_GE4,DK,2021,936856
Q1,WORLD,TOTAL,N_GE4,EE,2012,191042
Q1,WORLD,TOTAL,N_GE4,EE,2013,151987
Q1,WORLD,TOTAL,N_GE4,EE,2014,135542
Q1,WORLD,TOTAL,N_GE4,EE,2015,142512
Q1,WORLD,TOTAL,N_GE4,EE,2016,130531
Q1,WORLD,TOTAL,N_GE4,EE,2017,126292
Q1,WORLD,TOTAL,N_GE4,EE,2018,188087
Q1,WORLD,TOTAL,N_GE4,EE,2019,171144
Q1,WORLD,TOTAL,N_GE4,EE,2020,53115
Q1,WORLD,TOTAL,N_GE4,EE,2021,106475
Q1,WORLD,TOTAL,N_GE4,EE,2022,88338
Q1,WORLD,TOTAL,N_GE4,NL,2013,3115784
Q1,WORLD,TOTAL,N_GE4,NL,2014,3047697
Q1,WORLD,TOTAL,N_GE4,NL,2015,3710441
Q1,WORLD,TOTAL,N_GE4,NL,2016,3518822
Q1,WORLD,TOTAL,N_GE4,NL,2017,1629384
Q1,WORLD,TOTAL,N_GE4,NL,2018,1887607
Q1,WORLD,TOTAL,N_GE4,NL,2019,1920576
Q1,WORLD,TOTAL,N_GE4,NL,2020,1798226
Q1,WORLD,TOTAL,N_GE4,NL,2021,2105992
Q1,WORLD,TOTAL,N_GE4,NL,2022,2058095
Q1,WORLD,TOTAL,N_GE4,RO,2013,2397146
Q1,WORLD,TOTAL,N_GE4,RO,2014,2225811
Q1,WORLD,TOTAL,N_GE4,RO,2015,1970233
Q1,WORLD,TOTAL,N_GE4,RO,2016,1661572
Q1,WORLD,TOTAL,N_GE4,RO,2017,1469541
Q1,WORLD,TOTAL,N_GE4,RO,2018,1467410
Q1,WORLD,TOTAL,N_GE4,RO,2019,1424064
Q1,WORLD,TOTAL,N_GE4,RO,2020,727640
Q1,WORLD,TOTAL,N_GE4,RO,2021,1102272
Q1,WORLD,TOTAL,N_GE4,RO,2022,1007867
Q2,DOM,PER,N1-3,BE,2021,469487
Q2,DOM,PER,N1-3,BE,2022,683103
Q2,DOM,PER,N1-3,DK,2019,2464938
Q2,DOM,PER,N1-3,DK,2020,2805488
Q2,DOM,PER,N1-3,DK,2021,1981285
Q2,DOM,PER,N1-3,EE,2012,203400
Q2,DOM,PER,N1-3,EE,2013,220474
Q2,DOM,PER,N1-3,EE,2014,510634
Q2,DOM,PER,N1-3,EE,2015,376097
Q2,DOM,PER,N1-3,EE,2016,500441
Q2,DOM,PER,N1-3,EE,2017,441544
Q2,DOM,PER,N1-3,EE,2018,793857
Q2,DOM,PER,N1-3,EE,2019,562840
Q2,DOM,PER,N1-3,EE,2020,326920
Q2,DOM,PER,N1-3,EE,2021,326293
Q2,DOM,PER,N1-3,EE,2022,435547
Q2,DOM,PER,N1-3,NL,2013,4285011
Q2,DOM,PER,N1-3,NL,2014,3870357
Q2,DOM,PER,N1-3,NL,2015,3044477
Q2,DOM,PER,N1-3,NL,2016,3444215
Q2,DOM,PER,N1-3,NL,2017,3343752
Q2,DOM,PER,N1-3,NL,2018,3115933
Q2,DOM,PER,N1-3,NL,2019,3492439
Q2,DOM,PER,N1-3,NL,2020,5915763
Q2,DOM,PER,N1-3,NL,2021,3817153
Q2,DOM,PER,N1-3,NL,2022,2320249
Q2,DOM,PER,N1-3,RO,2013,4141341
Q2,DOM,PER,N1-3,RO,2014,4556213
Q2,DOM,PER,N1-3,RO,2015,4623454
Q2,DOM,PER,N1-3,RO,2016,4764814
Q2,DOM,PER,N1-3,RO,2017,5128682
Q2,DOM,PER,N1-3,RO,2018,4300998
Q2,DOM,PER,N1-3,RO,2019,3847988
Q2,DOM,PER,N1-3,RO,2020,2228213
Q2,DOM,PER,N1-3,RO,2021,2671611
Q2,DOM,PER,N1-3,RO,2022,2341370
Q2,DOM,PER,N_GE1,BE,2021,745069
Q2,DOM,PER,N_GE1,BE,2022,931136
Q2,DOM,PER,N_GE1,DK,2019,3569506
Q2,DOM,PER,N_GE1,DK,2020,3869858
Q2,DOM,PER,N_GE1,DK,2021,2817595
Q2,DOM,PER,N_GE1,EE,2012,222692
Q2,DOM,PER,N_GE1,EE,2013,252416
Q2,DOM,PER,N_GE1,EE,2014,555001
Q2,DOM,PER,N_GE1,EE,2015,420451
Q2,DOM,PER,N_GE1,EE,2016,540936
Q2,DOM,PER,N_GE1,EE,2017,501165
Q2,DOM,PER,N_GE1,EE,2018,860616
Q2,DOM,PER,N_GE1,EE,2019,610759
Q2,DOM,PER,N_GE1,EE,2020,379455
Q2,DOM,PER,N_GE1,EE,2021,383395
Q2,DOM,PER,N_GE1,EE,2022,490820
Q2,DOM,PER,N_GE1,NL,2013,6301983
Q2,DOM,PER,N_GE1,NL,2014,5628429
Q2,DOM,PER,N_GE1,NL,2015,4686306
Q2,DOM,PER,N_GE1,NL,2016,5205902
Q2,DOM,PER,N_GE1,NL,2017,5308373
Q2,DOM,PER,N_GE1,NL,2018,5035008
Q2,DOM,PER,N_GE1,NL,2019,5523530
Q2,DOM,PER,N_GE1,NL,2020,9671248
Q2,DOM,PER,N_GE1,NL,2021,5799091
Q2,DOM,PER,N_GE1,NL,2022,3690621
Q2,DOM,PER,N_GE1,RO,2013,6599842
Q2,DOM,PER,N_GE1,RO,2014,7220978
Q2,DOM,PER,N_GE1,RO,2015,7037700
Q2,DOM,PER,N_GE1,RO,2016,7199913
Q2,DOM,PER,N_GE1,RO,2017,7152130
Q2,DOM,PER,N_GE1,RO,2018,6069236
Q2,DOM,PER,N_GE1,RO,2019,5517215
Q2,DOM,PER,N_GE1,RO,2020,3136343
Q2,DOM,PER,N_GE1,RO,2021,3689859
