freq,c_dest,purpose,duration,tra_mode,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
A,DOM,PER,N1-3,BUS,NR,LU,2012,,u
A,DOM,PER,N1-3,BUS,NR,LU,2013,,u
A,DOM,PER,N1-3,BUS,NR,LU,2014,,u
A,DOM,PER,N1-3,BUS,NR,LU,2015,,u
A,DOM,PER,N1-3,BUS,NR,LU,2016,,u
A,DOM,PER,N1-3,BUS,NR,LU,2017,,u
A,DOM,PER,N1-3,BUS,NR,LU,2018,,u
A,DOM,PER,N1-3,BUS,NR,LU,2019,,u
A,DOM,PER,N1-3,BUS,NR,LU,2020,,u
A,DOM,PER,N1-3,BUS,NR,LU,2021,,u
A,DOM,PER,N1-3,BUS,NR,LU,2022,13452,u
A,DOM,PER,N1-3,BUS,NR,LV,2012,608106,
A,DOM,PER,N1-3,BUS,NR,LV,2013,469354,
A,DOM,PER,N1-3,BUS,NR,LV,2014,448132,
A,DOM,PER,N1-3,BUS,NR,LV,2015,371732,
A,DOM,PER,N1-3,BUS,NR,LV,2016,371207,
A,DOM,PER,N1-3,BUS,NR,LV,2017,353004,
A,DOM,PER,N1-3,BUS,NR,LV,2018,228708,
A,DOM,PER,N1-3,BUS,NR,LV,2019,260288,
A,DOM,PER,N1-3,BUS,NR,LV,2020,76807,u
A,DOM,PER,N1-3,BUS,NR,LV,2021,130101,
A,DOM,PER,N1-3,BUS,NR,LV,2022,203178,
A,DOM,PER,N1-3,BUS,NR,ME,2016,99551,
A,DOM,PER,N1-3,BUS,NR,ME,2017,103856,
A,DOM,PER,N1-3,BUS,NR,MK,2019,14354,u
A,DOM,PER,N1-3,BUS,NR,MK,2020,146164,
A,DOM,PER,N1-3,BUS,NR,MK,2021,125247,
A,DOM,PER,N1-3,BUS,NR,NL,2012,347713,b
A,DOM,PER,N1-3,BUS,NR,NL,2013,476589,
A,DOM,PER,N1-3,BUS,NR,NL,2014,424076,
A,DOM,PER,N1-3,BUS,NR,NL,2015,294022,
A,DOM,PER,N1-3,BUS,NR,NL,2016,308737,
A,DOM,PER,N1-3,BUS,NR,NL,2017,355140,
A,DOM,PER,N1-3,BUS,NR,NL,2018,299370,
A,DOM,PER,N1-3,BUS,NR,NL,2019,355623,
A,DOM,PER,N1-3,BUS,NR,NL,2020,183023,
A,DOM,PER,N1-3,BUS,NR,NL,2021,193097,
A,DOM,PER,N1-3,BUS,NR,NL,2022,168714,
A,DOM,PER,N1-3,BUS,NR,NO,2013,384481,
A,DOM,PER,N1-3,BUS,NR,NO,2014,443190,
A,DOM,PER,N1-3,BUS,NR,NO,2015,326645,
A,DOM,PER,N1-3,BUS,NR,NO,2016,247977,
A,DOM,PER,N1-3,BUS,NR,NO,2017,247840,
A,DOM,PER,N1-3,BUS,NR,NO,2018,413916,
A,DOM,PER,N1-3,BUS,NR,NO,2021,187536,u
A,DOM,PER,N1-3,BUS,NR,PL,2012,3201704,
A,DOM,PER,N1-3,BUS,NR,PL,2013,2550902,
A,DOM,PER,N1-3,BUS,NR,PL,2014,3978723,b
A,DOM,PER,N1-3,BUS,NR,PL,2015,3985843,
A,DOM,PER,N1-3,BUS,NR,PL,2016,3925507,
A,DOM,PER,N1-3,BUS,NR,PL,2017,4141777,
A,DOM,PER,N1-3,BUS,NR,PL,2018,3959917,
A,DOM,PER,N1-3,BUS,NR,PL,2019,3816303,
A,DOM,PER,N1-3,BUS,NR,PL,2020,2027070,
A,DOM,PER,N1-3,BUS,NR,PL,2021,2434515,
A,DOM,PER,N1-3,BUS,NR,PL,2022,2896692,
A,DOM,PER,N1-3,BUS,NR,PT,2012,656994,
A,DOM,PER,N1-3,BUS,NR,PT,2013,461290,
A,DOM,PER,N1-3,BUS,NR,PT,2014,561113,
A,DOM,PER,N1-3,BUS,NR,PT,2015,474616,
A,DOM,PER,N1-3,BUS,NR,PT,2016,360157,
A,DOM,PER,N1-3,BUS,NR,PT,2017,458433,
A,DOM,PER,N1-3,BUS,NR,PT,2018,498877,
A,DOM,PER,N1-3,BUS,NR,PT,2019,460926,
A,DOM,PER,N1-3,BUS,NR,PT,2020,165205,
A,DOM,PER,N1-3,BUS,NR,PT,2021,213502,
A,DOM,PER,N1-3,BUS,NR,PT,2022,339698,
A,DOM,PER,N1-3,BUS,NR,RO,2012,4354955,
A,DOM,PER,N1-3,BUS,NR,RO,2013,2625909,
A,DOM,PER,N1-3,BUS,NR,RO,2014,2628741,
A,DOM,PER,N1-3,BUS,NR,RO,2015,2146179,
A,DOM,PER,N1-3,BUS,NR,RO,2016,2372386,
A,DOM,PER,N1-3,BUS,NR,RO,2017,2426746,
A,DOM,PER,N1-3,BUS,NR,RO,2018,2229817,
A,DOM,PER,N1-3,BUS,NR,RO,2019,2037100,
A,DOM,PER,N1-3,BUS,NR,RO,2020,1001553,
A,DOM,PER,N1-3,BUS,NR,RO,2021,1357605,
A,DOM,PER,N1-3,BUS,NR,RO,2022,2039588,
A,DOM,PER,N1-3,BUS,NR,RS,2018,140906,u
A,DOM,PER,N1-3,BUS,NR,SE,2014,1170839,
A,DOM,PER,N1-3,BUS,NR,SE,2015,1383619,
A,DOM,PER,N1-3,BUS,NR,SE,2016,1396097,
A,DOM,PER,N1-3,BUS,NR,SE,2017,791651,
A,DOM,PER,N1-3,BUS,NR,SE,2018,731005,
A,DOM,PER,N1-3,BUS,NR,SE,2019,875664,
A,DOM,PER,N1-3,BUS,NR,SE,2020,1188538,
A,DOM,PER,N1-3,BUS,NR,SE,2021,686198,
A,DOM,PER,N1-3,BUS,NR,SE,2022,1430970,
A,DOM,PER,N1-3,BUS,NR,SI,2012,13403,u
A,DOM,PER,N1-3,BUS,NR,SI,2013,44534,
A,DOM,PER,N1-3,BUS,NR,SI,2014,37284,u
A,DOM,PER,N1-3,BUS,NR,SI,2015,,u
A,DOM,PER,N1-3,BUS,NR,SI,2016,37434,u
A,DOM,PER,N1-3,BUS,NR,SI,2017,34213,u
A,DOM,PER,N1-3,BUS,NR,SI,2018,35357,u
A,DOM,PER,N1-3,BUS,NR,SI,2019,32657,u
A,DOM,PER,N1-3,BUS,NR,SI,2020,,u
A,DOM,PER,N1-3,BUS,NR,SI,2021,60146,
A,DOM,PER,N1-3,BUS,NR,SI,2022,58373,
A,DOM,PER,N1-3,BUS,NR,SK,2012,315783,
A,DOM,PER,N1-3,BUS,NR,SK,2013,273567,b
A,DOM,PER,N1-3,BUS,NR,SK,2014,443437,
A,DOM,PER,N1-3,BUS,NR,SK,2015,355342,u
A,DOM,PER,N1-3,BUS,NR,SK,2016,380738,u
A,DOM,PER,N1-3,BUS,NR,SK,2017,421655,
A,DOM,PER,N1-3,BUS,NR,SK,2018,342475,
A,DOM,PER,N1-3,BUS,NR,SK,2019,397201,
A,DOM,PER,N1-3,BUS,NR,SK,2020,194047,u
A,DOM,PER,N1-3,BUS,NR,SK,2021,252577,
A,DOM,PER,N1-3,BUS,NR,SK,2022,366428,
A,DOM,PER,N1-3,BUS,NR,UK,2012,3647637,
A,DOM,PER,N1-3,BUS,NR,UK,2013,3583796,
A,DOM,PER,N1-3,BUS_OCC,NR,BG,2020,,u
A,DOM,PER,N1-3,BUS_OCC,NR,BG,2021,30648,u
A,DOM,PER,N1-3,BUS_OCC,NR,BG,2022,,u
A,DOM,PER,N1-3,BUS_OCC,NR,ES,2020,221587,
A,DOM,PER,N1-3,BUS_OCC,NR,ES,2021,457156,
A,DOM,PER,N1-3,BUS_OCC,NR,ES,2022,689632,
A,DOM,PER,N1-3,BUS_OCC,NR,HR,2020,,u
A,DOM,PER,N1-3,BUS_OCC,NR,HR,2021,,u
A,DOM,PER,N1-3,BUS_OCC,NR,HR,2022,28282,u
A,DOM,PER,N1-3,BUS_OCC,NR,NO,2021,,u
A,DOM,PER,N1-3,BUS_REG,NR,BG,2020,97235,
A,DOM,PER,N1-3,BUS_REG,NR,BG,2021,139651,
A,DOM,PER,N1-3,BUS_REG,NR,BG,2022,162651,
A,DOM,PER,N1-3,BUS_REG,NR,ES,2020,1965912,
A,DOM,PER,N1-3,BUS_REG,NR,ES,2021,2862977,
A,DOM,PER,N1-3,BUS_REG,NR,ES,2022,3672553,
A,DOM,PER,N1-3,BUS_REG,NR,HR,2020,75987,
A,DOM,PER,N1-3,BUS_REG,NR,HR,2021,56211,u
A,DOM,PER,N1-3,BUS_REG,NR,HR,2022,90291,
A,DOM,PER,N1-3,BUS_REG,NR,MK,2020,139308,
A,DOM,PER,N1-3,BUS_REG,NR,MK,2021,118990,
A,DOM,PER,N1-3,LAND,NR,AL,2017,2444915,
A,DOM,PER,N1-3,LAND,NR,AL,2019,2816246,
A,DOM,PER,N1-3,LAND,NR,AL,2020,1856588,
A,DOM,PER,N1-3,LAND,NR,AT,2012,5764155,
A,DOM,PER,N1-3,LAND,NR,AT,2013,6311140,
A,DOM,PER,N1-3,LAND,NR,AT,2014,6687035,
A,DOM,PER,N1-3,LAND,NR,AT,2015,6346720,
A,DOM,PER,N1-3,LAND,NR,AT,2016,6867620,
A,DOM,PER,N1-3,LAND,NR,AT,2017,6755009,
A,DOM,PER,N1-3,LAND,NR,AT,2018,7346442,
A,DOM,PER,N1-3,LAND,NR,AT,2019,7904281,
A,DOM,PER,N1-3,LAND,NR,AT,2020,6284896,
A,DOM,PER,N1-3,LAND,NR,AT,2021,6667725,
A,DOM,PER,N1-3,LAND,NR,AT,2022,8407853,
A,DOM,PER,N1-3,LAND,NR,BE,2012,1489881,
A,DOM,PER,N1-3,LAND,NR,BE,2013,1670786,
A,DOM,PER,N1-3,LAND,NR,BE,2014,1435782,
A,DOM,PER,N1-3,LAND,NR,BE,2015,2235671,
A,DOM,PER,N1-3,LAND,NR,BE,2016,1696481,
A,DOM,PER,N1-3,LAND,NR,BE,2017,2171568,b
A,DOM,PER,N1-3,LAND,NR,BE,2018,2469676,
A,DOM,PER,N1-3,LAND,NR,BE,2019,2782431,
A,DOM,PER,N1-3,LAND,NR,BE,2020,2219809,
A,DOM,PER,N1-3,LAND,NR,BE,2021,3594431,
A,DOM,PER,N1-3,LAND,NR,BE,2022,3316240,
A,DOM,PER,N1-3,LAND,NR,BG,2012,1935275,b
A,DOM,PER,N1-3,LAND,NR,BG,2013,1877711,
A,DOM,PER,N1-3,LAND,NR,BG,2014,1855864,
A,DOM,PER,N1-3,LAND,NR,BG,2015,1423228,
A,DOM,PER,N1-3,LAND,NR,BG,2016,1596173,
A,DOM,PER,N1-3,LAND,NR,BG,2017,2736847,
A,DOM,PER,N1-3,LAND,NR,BG,2018,2335183,
A,DOM,PER,N1-3,LAND,NR,BG,2019,2204807,
A,DOM,PER,N1-3,LAND,NR,BG,2020,1208155,
A,DOM,PER,N1-3,LAND,NR,BG,2021,1677700,
A,DOM,PER,N1-3,LAND,NR,BG,2022,1964634,
A,DOM,PER,N1-3,LAND,NR,CH,2012,3905121,
A,DOM,PER,N1-3,LAND,NR,CH,2013,4433109,
A,DOM,PER,N1-3,LAND,NR,CH,2014,3991387,
A,DOM,PER,N1-3,LAND,NR,CH,2015,4044123,
A,DOM,PER,N1-3,LAND,NR,CH,2016,3830588,
A,DOM,PER,N1-3,LAND,NR,CH,2017,3965651,
A,DOM,PER,N1-3,LAND,NR,CH,2018,3727798,
A,DOM,PER,N1-3,LAND,NR,CH,2019,4014110,
A,DOM,PER,N1-3,LAND,NR,CH,2020,4074610,
A,DOM,PER,N1-3,LAND,NR,CH,2021,4551500,
A,DOM,PER,N1-3,LAND,NR,CY,2012,1074564,b
A,DOM,PER,N1-3,LAND,NR,CY,2013,879804,
A,DOM,PER,N1-3,LAND,NR,CY,2014,962785,
A,DOM,PER,N1-3,LAND,NR,CY,2015,1082593,
A,DOM,PER,N1-3,LAND,NR,CY,2016,1114113,
A,DOM,PER,N1-3,LAND,NR,CY,2017,1167110,
A,DOM,PER,N1-3,LAND,NR,CY,2018,1329479,
A,DOM,PER,N1-3,LAND,NR,CY,2019,1365000,
A,DOM,PER,N1-3,LAND,NR,CY,2020,1444892,
A,DOM,PER,N1-3,LAND,NR,CY,2021,1586491,
A,DOM,PER,N1-3,LAND,NR,CY,2022,1349181,
A,DOM,PER,N1-3,LAND,NR,CZ,2012,18611011,
A,DOM,PER,N1-3,LAND,NR,CZ,2013,17204185,
A,DOM,PER,N1-3,LAND,NR,CZ,2014,18520464,
A,DOM,PER,N1-3,LAND,NR,CZ,2015,16203332,
A,DOM,PER,N1-3,LAND,NR,CZ,2016,17691687,
A,DOM,PER,N1-3,LAND,NR,CZ,2017,20061639,
A,DOM,PER,N1-3,LAND,NR,CZ,2018,18480173,
A,DOM,PER,N1-3,LAND,NR,CZ,2019,18295960,
A,DOM,PER,N1-3,LAND,NR,CZ,2020,12774637,
A,DOM,PER,N1-3,LAND,NR,CZ,2021,14486730,
A,DOM,PER,N1-3,LAND,NR,CZ,2022,17439582,
A,DOM,PER,N1-3,LAND,NR,DE,2012,83107784,
A,DOM,PER,N1-3,LAND,NR,DE,2013,85777719,
A,DOM,PER,N1-3,LAND,NR,DE,2014,78808100,
A,DOM,PER,N1-3,LAND,NR,DE,2015,88542490,
A,DOM,PER,N1-3,LAND,NR,DE,2016,85368512,
A,DOM,PER,N1-3,LAND,NR,DE,2017,77825545,
A,DOM,PER,N1-3,LAND,NR,DE,2018,81391098,
A,DOM,PER,N1-3,LAND,NR,DE,2019,83080234,
A,DOM,PER,N1-3,LAND,NR,DE,2020,57123112,
A,DOM,PER,N1-3,LAND,NR,DE,2021,69762473,
A,DOM,PER,N1-3,LAND,NR,DE,2022,66582769,
A,DOM,PER,N1-3,LAND,NR,DK,2012,17036629,
A,DOM,PER,N1-3,LAND,NR,DK,2013,18780642,b
A,DOM,PER,N1-3,LAND,NR,DK,2014,19170250,
A,DOM,PER,N1-3,LAND,NR,DK,2015,19278658,
A,DOM,PER,N1-3,LAND,NR,DK,2016,16900978,
A,DOM,PER,N1-3,LAND,NR,DK,2017,13447614,
A,DOM,PER,N1-3,LAND,NR,DK,2018,6395340,
A,DOM,PER,N1-3,LAND,NR,DK,2019,11780595,
A,DOM,PER,N1-3,LAND,NR,DK,2020,11592806,
A,DOM,PER,N1-3,LAND,NR,DK,2021,8351769,
A,DOM,PER,N1-3,LAND,NR,EA20,2012,364339986,
A,DOM,PER,N1-3,LAND,NR,EA20,2013,356736549,
A,DOM,PER,N1-3,LAND,NR,EA20,2014,350354555,
A,DOM,PER,N1-3,LAND,NR,EA20,2015,355040315,
A,DOM,PER,N1-3,LAND,NR,EA20,2016,360104400,
A,DOM,PER,N1-3,LAND,NR,EA20,2017,369437825,
A,DOM,PER,N1-3,LAND,NR,EA20,2018,377332505,
A,DOM,PER,N1-3,LAND,NR,EA20,2019,376292862,
A,DOM,PER,N1-3,LAND,NR,EA20,2020,252768274,
A,DOM,PER,N1-3,LAND,NR,EA20,2021,329418969,
A,DOM,PER,N1-3,LAND,NR,EA20,2022,352049744,
A,DOM,PER,N1-3,LAND,NR,EE,2012,1329657,
A,DOM,PER,N1-3,LAND,NR,EE,2013,1378042,
A,DOM,PER,N1-3,LAND,NR,EE,2014,2013242,
A,DOM,PER,N1-3,LAND,NR,EE,2015,2134036,
A,DOM,PER,N1-3,LAND,NR,EE,2016,2585014,
A,DOM,PER,N1-3,LAND,NR,EE,2017,2578652,
A,DOM,PER,N1-3,LAND,NR,EE,2018,3655738,
A,DOM,PER,N1-3,LAND,NR,EE,2019,2747310,
A,DOM,PER,N1-3,LAND,NR,EE,2020,1675402,
A,DOM,PER,N1-3,LAND,NR,EE,2021,1756498,
A,DOM,PER,N1-3,LAND,NR,EE,2022,2132790,
A,DOM,PER,N1-3,LAND,NR,EL,2012,2392754,
A,DOM,PER,N1-3,LAND,NR,EL,2013,1181103,
A,DOM,PER,N1-3,LAND,NR,EL,2014,1333251,
A,DOM,PER,N1-3,LAND,NR,EL,2015,1262669,
A,DOM,PER,N1-3,LAND,NR,EL,2016,1132028,
A,DOM,PER,N1-3,LAND,NR,EL,2017,1215575,
A,DOM,PER,N1-3,LAND,NR,EL,2018,1245292,
A,DOM,PER,N1-3,LAND,NR,EL,2019,1065332,
A,DOM,PER,N1-3,LAND,NR,EL,2020,1035944,
A,DOM,PER,N1-3,LAND,NR,EL,2021,1049628,
A,DOM,PER,N1-3,LAND,NR,EL,2022,1280806,
A,DOM,PER,N1-3,LAND,NR,ES,2012,81640743,
A,DOM,PER,N1-3,LAND,NR,ES,2013,80310766,
A,DOM,PER,N1-3,LAND,NR,ES,2014,78393277,
A,DOM,PER,N1-3,LAND,NR,ES,2015,85980704,b
A,DOM,PER,N1-3,LAND,NR,ES,2016,90058273,
A,DOM,PER,N1-3,LAND,NR,ES,2017,95897482,
A,DOM,PER,N1-3,LAND,NR,ES,2018,95457995,
A,DOM,PER,N1-3,LAND,NR,ES,2019,92956244,
A,DOM,PER,N1-3,LAND,NR,ES,2020,49680814,
A,DOM,PER,N1-3,LAND,NR,ES,2021,71669636,
A,DOM,PER,N1-3,LAND,NR,ES,2022,82511073,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2012,462737431,e
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2013,452977132,e
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2014,448314382,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2015,453324698,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2016,459862674,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2017,471543584,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2018,471177718,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2019,476322860,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2020,344051790,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2021,428015211,
A,DOM,PER,N1-3,LAND,NR,EU27_2020,2022,465609579,e
A,DOM,PER,N1-3,LAND,NR,FI,2012,21085738,b
A,DOM,PER,N1-3,LAND,NR,FI,2013,20802063,
A,DOM,PER,N1-3,LAND,NR,FI,2014,19763330,
A,DOM,PER,N1-3,LAND,NR,FI,2015,20173206,
A,DOM,PER,N1-3,LAND,NR,FI,2016,20265324,
A,DOM,PER,N1-3,LAND,NR,FI,2017,20836347,
A,DOM,PER,N1-3,LAND,NR,FI,2018,19836489,
A,DOM,PER,N1-3,LAND,NR,FI,2019,20184699,
A,DOM,PER,N1-3,LAND,NR,FI,2020,14627253,
A,DOM,PER,N1-3,LAND,NR,FI,2021,19540079,
A,DOM,PER,N1-3,LAND,NR,FI,2022,17440794,
A,DOM,PER,N1-3,LAND,NR,FR,2012,99944699,
A,DOM,PER,N1-3,LAND,NR,FR,2013,98606362,
A,DOM,PER,N1-3,LAND,NR,FR,2014,99195092,
A,DOM,PER,N1-3,LAND,NR,FR,2015,87631483,
A,DOM,PER,N1-3,LAND,NR,FR,2016,86161923,
A,DOM,PER,N1-3,LAND,NR,FR,2017,97538786,
A,DOM,PER,N1-3,LAND,NR,FR,2018,95303210,
A,DOM,PER,N1-3,LAND,NR,FR,2019,96585434,
A,DOM,PER,N1-3,LAND,NR,FR,2020,74440307,
A,DOM,PER,N1-3,LAND,NR,FR,2021,98019098,
A,DOM,PER,N1-3,LAND,NR,FR,2022,106721257,
A,DOM,PER,N1-3,LAND,NR,HR,2012,2920614,
A,DOM,PER,N1-3,LAND,NR,HR,2013,3027976,
A,DOM,PER,N1-3,LAND,NR,HR,2014,2777160,
A,DOM,PER,N1-3,LAND,NR,HR,2015,1818176,
A,DOM,PER,N1-3,LAND,NR,HR,2016,1278759,
A,DOM,PER,N1-3,LAND,NR,HR,2017,1205780,
A,DOM,PER,N1-3,LAND,NR,HR,2018,1353554,
A,DOM,PER,N1-3,LAND,NR,HR,2019,1710035,
A,DOM,PER,N1-3,LAND,NR,HR,2020,1161636,
A,DOM,PER,N1-3,LAND,NR,HR,2021,1485883,
A,DOM,PER,N1-3,LAND,NR,HR,2022,1413286,
A,DOM,PER,N1-3,LAND,NR,HU,2012,10395135,
A,DOM,PER,N1-3,LAND,NR,HU,2013,8278785,
A,DOM,PER,N1-3,LAND,NR,HU,2014,9002918,
A,DOM,PER,N1-3,LAND,NR,HU,2015,9175040,
A,DOM,PER,N1-3,LAND,NR,HU,2016,8787343,
A,DOM,PER,N1-3,LAND,NR,HU,2017,8966744,
A,DOM,PER,N1-3,LAND,NR,HU,2018,8665522,
A,DOM,PER,N1-3,LAND,NR,HU,2019,8712393,
A,DOM,PER,N1-3,LAND,NR,HU,2020,5312437,
A,DOM,PER,N1-3,LAND,NR,HU,2021,6026481,
A,DOM,PER,N1-3,LAND,NR,HU,2022,7999770,
A,DOM,PER,N1-3,LAND,NR,IE,2012,4968563,
A,DOM,PER,N1-3,LAND,NR,IE,2013,4958932,
A,DOM,PER,N1-3,LAND,NR,IE,2014,5269825,
A,DOM,PER,N1-3,LAND,NR,IE,2015,5393145,
A,DOM,PER,N1-3,LAND,NR,IE,2016,5636119,
A,DOM,PER,N1-3,LAND,NR,IE,2017,5952275,
A,DOM,PER,N1-3,LAND,NR,IE,2018,6858520,
A,DOM,PER,N1-3,LAND,NR,IE,2019,7168054,
A,DOM,PER,N1-3,LAND,NR,IE,2020,4474289,
A,DOM,PER,N1-3,LAND,NR,IE,2021,3234071,
A,DOM,PER,N1-3,LAND,NR,IE,2022,8250572,
A,DOM,PER,N1-3,LAND,NR,IT,2012,21826343,
A,DOM,PER,N1-3,LAND,NR,IT,2013,16765607,
A,DOM,PER,N1-3,LAND,NR,IT,2014,18903571,b
A,DOM,PER,N1-3,LAND,NR,IT,2015,18051240,
A,DOM,PER,N1-3,LAND,NR,IT,2016,22084342,
A,DOM,PER,N1-3,LAND,NR,IT,2017,19404089,
A,DOM,PER,N1-3,LAND,NR,IT,2018,24296071,
A,DOM,PER,N1-3,LAND,NR,IT,2019,20435780,
A,DOM,PER,N1-3,LAND,NR,IT,2020,12121934,
A,DOM,PER,N1-3,LAND,NR,IT,2021,11424582,
A,DOM,PER,N1-3,LAND,NR,IT,2022,15276666,
A,DOM,PER,N1-3,LAND,NR,LT,2012,1800988,
A,DOM,PER,N1-3,LAND,NR,LT,2013,1772756,
A,DOM,PER,N1-3,LAND,NR,LT,2014,1859041,
A,DOM,PER,N1-3,LAND,NR,LT,2015,1894224,
A,DOM,PER,N1-3,LAND,NR,LT,2016,1809246,
A,DOM,PER,N1-3,LAND,NR,LT,2017,1801918,
A,DOM,PER,N1-3,LAND,NR,LT,2018,1892208,
A,DOM,PER,N1-3,LAND,NR,LT,2019,2040226,
A,DOM,PER,N1-3,LAND,NR,LT,2020,1759632,
A,DOM,PER,N1-3,LAND,NR,LT,2021,2329937,
A,DOM,PER,N1-3,LAND,NR,LT,2022,2751614,
A,DOM,PER,N1-3,LAND,NR,LU,2012,37316,
A,DOM,PER,N1-3,LAND,NR,LU,2013,48074,
A,DOM,PER,N1-3,LAND,NR,LU,2014,20175,
A,DOM,PER,N1-3,LAND,NR,LU,2015,11722,u
A,DOM,PER,N1-3,LAND,NR,LU,2016,11417,u
A,DOM,PER,N1-3,LAND,NR,LU,2017,22540,
A,DOM,PER,N1-3,LAND,NR,LU,2018,27114,
A,DOM,PER,N1-3,LAND,NR,LU,2019,23059,
A,DOM,PER,N1-3,LAND,NR,LU,2020,111457,
A,DOM,PER,N1-3,LAND,NR,LU,2021,116073,
A,DOM,PER,N1-3,LAND,NR,LU,2022,118096,
A,DOM,PER,N1-3,LAND,NR,LV,2012,3264042,
A,DOM,PER,N1-3,LAND,NR,LV,2013,2709534,
A,DOM,PER,N1-3,LAND,NR,LV,2014,2719511,
A,DOM,PER,N1-3,LAND,NR,LV,2015,2575333,
A,DOM,PER,N1-3,LAND,NR,LV,2016,2725360,
A,DOM,PER,N1-3,LAND,NR,LV,2017,2588749,
A,DOM,PER,N1-3,LAND,NR,LV,2018,2250166,
A,DOM,PER,N1-3,LAND,NR,LV,2019,2160232,
A,DOM,PER,N1-3,LAND,NR,LV,2020,1068042,
A,DOM,PER,N1-3,LAND,NR,LV,2021,2021973,
A,DOM,PER,N1-3,LAND,NR,LV,2022,2474862,
A,DOM,PER,N1-3,LAND,NR,ME,2016,527043,
A,DOM,PER,N1-3,LAND,NR,ME,2017,542721,
A,DOM,PER,N1-3,LAND,NR,MK,2019,83307,
A,DOM,PER,N1-3,LAND,NR,MK,2020,146164,
A,DOM,PER,N1-3,LAND,NR,MK,2021,125247,
A,DOM,PER,N1-3,LAND,NR,NL,2012,19599720,b
A,DOM,PER,N1-3,LAND,NR,NL,2013,17499898,
A,DOM,PER,N1-3,LAND,NR,NL,2014,16970516,
A,DOM,PER,N1-3,LAND,NR,NL,2015,16096690,
A,DOM,PER,N1-3,LAND,NR,NL,2016,16120149,
A,DOM,PER,N1-3,LAND,NR,NL,2017,16092038,
A,DOM,PER,N1-3,LAND,NR,NL,2018,15192489,
A,DOM,PER,N1-3,LAND,NR,NL,2019,15579752,
A,DOM,PER,N1-3,LAND,NR,NL,2020,12595859,
A,DOM,PER,N1-3,LAND,NR,NL,2021,20984679,
A,DOM,PER,N1-3,LAND,NR,NL,2022,13873333,
A,DOM,PER,N1-3,LAND,NR,NO,2013,5599832,
A,DOM,PER,N1-3,LAND,NR,NO,2014,7118151,
A,DOM,PER,N1-3,LAND,NR,NO,2015,6443825,
A,DOM,PER,N1-3,LAND,NR,NO,2016,6523282,
A,DOM,PER,N1-3,LAND,NR,NO,2017,6809080,
A,DOM,PER,N1-3,LAND,NR,NO,2018,10655226,
A,DOM,PER,N1-3,LAND,NR,NO,2021,11697145,
A,DOM,PER,N1-3,LAND,NR,PL,2012,23318231,
A,DOM,PER,N1-3,LAND,NR,PL,2013,22721801,
A,DOM,PER,N1-3,LAND,NR,PL,2014,22406664,b
A,DOM,PER,N1-3,LAND,NR,PL,2015,23224234,
A,DOM,PER,N1-3,LAND,NR,PL,2016,25359003,
A,DOM,PER,N1-3,LAND,NR,PL,2017,26665570,
A,DOM,PER,N1-3,LAND,NR,PL,2018,27609793,
A,DOM,PER,N1-3,LAND,NR,PL,2019,28650011,
A,DOM,PER,N1-3,LAND,NR,PL,2020,21569736,
A,DOM,PER,N1-3,LAND,NR,PL,2021,25587446,
A,DOM,PER,N1-3,LAND,NR,PL,2022,28678202,
A,DOM,PER,N1-3,LAND,NR,PT,2012,8597475,
A,DOM,PER,N1-3,LAND,NR,PT,2013,8801470,
A,DOM,PER,N1-3,LAND,NR,PT,2014,8959088,
A,DOM,PER,N1-3,LAND,NR,PT,2015,9365311,
A,DOM,PER,N1-3,LAND,NR,PT,2016,9742437,
A,DOM,PER,N1-3,LAND,NR,PT,2017,10536247,
A,DOM,PER,N1-3,LAND,NR,PT,2018,10987342,
A,DOM,PER,N1-3,LAND,NR,PT,2019,12006710,
A,DOM,PER,N1-3,LAND,NR,PT,2020,7143469,
A,DOM,PER,N1-3,LAND,NR,PT,2021,8565776,
A,DOM,PER,N1-3,LAND,NR,PT,2022,11112080,
A,DOM,PER,N1-3,LAND,NR,RO,2012,9609649,
A,DOM,PER,N1-3,LAND,NR,RO,2013,10235640,
A,DOM,PER,N1-3,LAND,NR,RO,2014,10097003,
A,DOM,PER,N1-3,LAND,NR,RO,2015,9886762,
A,DOM,PER,N1-3,LAND,NR,RO,2016,10272981,
A,DOM,PER,N1-3,LAND,NR,RO,2017,10926044,
A,DOM,PER,N1-3,LAND,NR,RO,2018,10875357,
A,DOM,PER,N1-3,LAND,NR,RO,2019,10879357,
A,DOM,PER,N1-3,LAND,NR,RO,2020,6954658,
A,DOM,PER,N1-3,LAND,NR,RO,2021,10330997,
A,DOM,PER,N1-3,LAND,NR,RO,2022,10705854,
A,DOM,PER,N1-3,LAND,NR,RS,2018,429355,
A,DOM,PER,N1-3,LAND,NR,SE,2014,16906664,
